Name,City,Latitude,Longitude,Address,Rating,SchoolType
Madison Elementary School,Redondo Beach,33.875244,-118.368065,90278,8,public
Parras (Nick G.) Middle School,Redondo Beach,33.844959,-118.377785,90277,8,public
Redondo Union High School,Redondo Beach,33.846767,-118.383224,90277,8,public
Washington Elementary School,Redondo Beach,33.864574,-118.36409,90278,8,public
Mildred B. Janson Elementary School,Rosemead,34.074448,-118.080505,91770,8,public
Blandford Elementary School,Rowland Heights,33.972672,-117.897736,91748,8,public
John A. Rowland High School,Rowland Heights,33.981873,-117.88485,91748,8,public
Emblem Academy,Santa Clarita,34.429596,-118.532257,91350,8,public
Walnut Grove Elementary School,Pleasanton,37.67321,-121.885445,94566,8,public
Plum Canyon Elementary School,Santa Clarita,34.447735,-118.484657,91350,8,public
Gabrielino High School,San Gabriel,34.082417,-118.09169,91776,8,public
Washington Elementary School,San Gabriel,34.106537,-118.103569,91775,8,public
Edison Elementary School,Santa Monica,34.023884,-118.465546,90404,8,public
Grant Elementary School,Santa Monica,34.018864,-118.461349,90405,8,public
Lincoln Middle School,Santa Monica,34.028931,-118.490334,90403,8,public
Malibu High School,Santa Monica,34.025909,-118.825256,90265,8,public
McKinley Elementary School,Santa Monica,34.031788,-118.477043,90404,8,public
Roosevelt Elementary School,Santa Monica,34.027821,-118.500809,90403,8,public
Santa Monica High School,Santa Monica,34.011345,-118.485191,90405,8,public
Monterey Hills Elementary School,South Pasadena,34.103931,-118.164246,91030,8,public
Madison Elementary School,San Leandro,37.695019,-122.161476,94579,8,public
Cloverly Elementary School,Temple City,34.098949,-118.061646,91780,8,public
Emperor Elementary School,Temple City,34.116058,-118.079712,91775,8,public
Oak Avenue Intermediate School,Temple City,34.118401,-118.069283,91780,8,public
Arlington Elementary School,Torrance,33.868088,-118.316605,90504,8,public
Joseph Arnold Elementary School,Torrance,33.821686,-118.356056,90505,8,public
Edison Elementary School,Torrance,33.865044,-118.339378,90504,8,public
Hickory Elementary School,Torrance,33.819641,-118.335716,90505,8,public
Jefferson Middle School,Torrance,33.831982,-118.358017,90503,8,public
Portola High,Irvine,33.672771,-117.71299,92618,8,public
Orchard Ranch Elementary,Roseville,38.787239,-121.391998,95747,8,public
Temecula International Academy,Temecula,33.527008,-117.113205,92591,8,charter
Robert J. Mcgarvey Elementary,Elk Grove,38.544533,-121.233253,95742,8,public
Zehnder Ranch Elementary,Elk Grove,38.39938,-121.406372,95757,8,public
Muraoka (Saburo) Elementary,Chula Vista,32.614487,-116.992142,91913,8,public
Mission Early College High,Santa Clara,37.391216,-121.982048,95054,8,public
Stellar Charter,Redding,40.531178,-122.371811,96001,8,charter
Pacific Grove Middle School,Pacific Grove,36.614132,-121.920113,93950,8,public
Washington Elementary School,Salinas,36.537952,-121.725136,93908,8,public
Coleville High School,Bridgeport,38.568447,-119.509499,96107,8,public
Neil Cummins Elementary School,Larkspur,37.928627,-122.524193,94925,8,public
Edna Maguire Elementary School,Mill Valley,37.908588,-122.525223,94941,8,public
Old Mill Elementary School,Mill Valley,37.906116,-122.553352,94941,8,public
Brookside Elementary School,San Anselmo,37.991077,-122.575394,94960,8,public
Manor Elementary School,San Anselmo,37.996567,-122.594177,94930,8,public
Wade Thomas Elementary School,San Anselmo,37.971287,-122.567017,94960,8,public
White Hill Middle School,San Anselmo,38.00351,-122.606194,94930,8,public
Sun Valley Elementary School,San Rafael,37.985256,-122.55043,94901,8,public
Redwood High School,Larkspur,37.937756,-122.523483,94939,8,public
Archie Williams High School,Larkspur,37.983307,-122.572556,94960,8,public
Tamalpais High School,Larkspur,37.890251,-122.527039,94941,8,public
Mount George International School,Napa,38.295486,-122.246391,94558,8,public
Vichy Elementary School,Napa,38.334785,-122.257294,94558,8,public
Saint Helena High School,St. Helena,38.496758,-122.462746,94574,8,public
Lincoln Elementary School,Torrance,33.878902,-118.319527,90504,8,public
Bert M. Lynn Middle School,Torrance,33.850468,-118.36409,90503,8,public
North High School,Torrance,33.865314,-118.335922,90504,8,public
Edward J. Richardson Middle School,Torrance,33.810566,-118.367058,90505,8,public
Riviera Elementary School,Torrance,33.808342,-118.374138,90505,8,public
Torrance High School,Torrance,33.829147,-118.320992,90501,8,public
Towers Elementary School,Torrance,33.854347,-118.375435,90503,8,public
Victor Elementary School,Torrance,33.84391,-118.366348,90503,8,public
New Temple,South El Monte,34.042435,-118.042427,91733,8,public
Chaparral Middle School,Walnut,33.996582,-117.816902,91765,8,public
Collegewood Elementary School,Walnut,34.049519,-117.853226,91789,8,public
Evergreen Elementary School,Walnut,33.979473,-117.834671,91765,8,public
South Pointe Middle School,Walnut,33.991505,-117.848495,91789,8,public
Suzanne Middle School,Walnut,34.024818,-117.851288,91789,8,public
Vejar Elementary School,Walnut,34.017078,-117.861282,91789,8,public
Walnut Elementary School,Walnut,34.001789,-117.854126,91789,8,public
Daniel Phelan Elementary School,Whittier,33.979752,-118.07093,90606,8,public
Juan De Anza Elementary School,El Segundo,33.922421,-118.37149,90250,8,public
Peter Burnett Elementary School,El Segundo,33.906727,-118.374817,90250,8,public
Arroyo Seco Junior High School,Santa Clarita,34.441608,-118.537094,91354,8,public
Canyon High School,Santa Clarita,34.429226,-118.473587,91351,8,public
William S. Hart High School,Santa Clarita,34.384232,-118.537666,91321,8,public
La Serna High School,Whittier,33.954628,-117.99791,90605,8,public
Santa Fe High School,Whittier,33.940166,-118.089592,90670,8,public
Camarena (Enrique S.) Elementary,Chula Vista,32.62265,-116.957962,91915,8,public
Old Town Academy K-8 Charter,San Diego,32.746574,-117.189247,92110,8,charter
Henry K-8,Long Beach,33.826359,-118.109711,90808,8,public
San Jacinto Leadership Academy - Magnet,San Jacinto,33.807987,-116.973938,92583,8,public
Holmes Elementary School,Long Beach,33.849712,-118.147743,90712,8,public
Dr. Augustine Ramirez Intermediate School,Norco,33.963253,-117.586082,92880,8,public
Community Roots Academy,Laguna Niguel,33.53566,-117.69532,92677,8,charter
ISANA Palmati Academy,Los Angeles,34.06134,-118.302841,90010,8,charter
Alliance Ted K. Tajima High ,Los Angeles,34.06348,-118.261536,90026,8,charter
Lafayette Elementary School,Long Beach,33.801777,-118.196236,90806,8,public
Los Cerritos Elementary School,Long Beach,33.828285,-118.199959,90807,8,public
Madison Elementary School,Long Beach,33.838711,-118.158943,90712,8,public
Marshall Academy Of The Arts,Long Beach,33.817764,-118.118484,90808,8,public
Calabasas High School,Calabasas,34.138252,-118.627617,91302,8,public
Chaparral Elementary School,Calabasas,34.141586,-118.619568,91302,8,public
Round Meadow Elementary School,Calabasas,34.153999,-118.665802,91302,8,public
Yerba Buena Elementary School,Calabasas,34.16663,-118.788818,91301,8,public
Thornhill Elementary School,Oakland,37.835911,-122.211014,94611,8,public
Santa Rosa French-American Charter (Srfacs),Santa Rosa,38.441357,-122.696785,95405,8,charter
IVA - Intellectual Virtues Academy Middle School,Long Beach,33.823208,-118.187187,90807,8,charter
Mayflower Elementary School,Monrovia,34.153812,-118.009506,91016,8,public
Montebello Gardens Elementary School,Montebello,34.009003,-118.089638,90660,8,public
Potrero Heights Elementary School,Montebello,34.045238,-118.094414,91770,8,public
USC Hybrid High College Prep ,Los Angeles,34.013721,-118.291725,90037,8,charter
STEM Academy at Bernstein High,Los Angeles,34.095058,-118.313919,90028,8,public
Harry Bridges Span,Los Angeles,33.787426,-118.261803,90744,8,public
Samueli Academy,Santa Ana,33.763153,-117.902336,92706,8,charter
Math And Science College Preparatory,Los Angeles,34.032024,-118.318977,90018,8,charter
College Connection Academy,San Jose,37.319382,-121.849854,95122,8,public
Fiddyment Farm,Roseville,38.806343,-121.357803,95747,8,public
Mountain House High School,Mountain House,37.764957,-121.546059,95391,8,public
Lashon Academy,Los Angeles,34.083179,-118.349655,90036,8,charter
Raymond-Knowles Elementary School,Raymond,37.211395,-119.908432,93653,8,public
Design 39 Campus,San Diego,33.017963,-117.122566,92127,8,public
Cove,Larkspur,37.920994,-122.499039,94925,8,public
KIPP Heritage Academy,San Jose,37.285271,-121.83139,95111,8,charter
Kairos Public School Vacaville Academy,Vacaville,38.352383,-121.990341,95688,8,charter
Downtown Charter Academy,Oakland,37.779541,-122.240273,94606,8,charter
Conservatory Of Vocal/Instrumental Arts High,Oakland,37.793362,-122.166801,94619,8,charter
Tice Creek,Walnut Creek,37.888855,-122.066803,94595,8,public
Helen Keller Middle,Long Beach,33.825176,-118.096771,90808,8,public
Rocklin Academy Gateway,Rocklin,38.803879,-121.298698,95765,8,charter
La Mesa Arts Academy,La Mesa,32.754616,-117.030495,91941,8,public
Carmel Middle School,Carmel,36.54221,-121.897118,93922,8,public
Steindorf STEAM School,San Jose,37.26656,-121.919533,95124,8,public
Beacon Park,Irvine,33.688469,-117.736557,92618,8,public
Oxford Preparatory Academy - Saddleback Valley,Lake Forest,33.628998,-117.700317,92630,8,charter
"Girls Academic Leadership Academy, Dr. Michelle King School For Sci, Tech, Eng And Math",Los Angeles,34.05537,-118.331459,90019,8,public
Fulton And Alsbury Academy Of Arts And Engineering,Lancaster,34.672997,-118.113731,93535,8,public
Virginia R. Boris Elementary,Clovis,36.770329,-119.662727,93727,8,public
Rise Kohyang High,Los Angeles,34.062428,-118.282173,90057,8,charter
Sierra View Elementary School,Chico,39.75082,-121.812012,95926,8,public
John F. Kennedy High School,Anaheim,33.842525,-118.037781,90623,8,public
Lexington Junior High School,Anaheim,33.824814,-118.057632,90630,8,public
Brea Junior High School,Brea,33.925793,-117.895103,92821,8,public
Mariposa Elementary School,Brea,33.934814,-117.898193,92821,8,public
Olinda Elementary School,Brea,33.919086,-117.854263,92821,8,public
Truman Benedict Elementary School,San Juan Capistrano,33.466362,-117.626282,92673,8,public
Dana Hills High School,San Juan Capistrano,33.478062,-117.699936,92629,8,public
Moulton Elementary School,San Juan Capistrano,33.529099,-117.723816,92677,8,public
San Clemente High School,San Juan Capistrano,33.439945,-117.617271,92673,8,public
Glen H. Dysinger Sr. Elementary School,Buena Park,33.849449,-117.990524,90620,8,public
George B. Miller Elementary School,Buena Park,33.848415,-118.03392,90623,8,public
A. E. Arnold Elementary School,Cypress,33.82687,-118.055061,90630,8,public
Juliet Morris Elementary School,Cypress,33.81813,-118.033653,90630,8,public
Frank Vessels Elementary School,Cypress,33.812244,-118.031418,90630,8,public
Sonora High School,Fullerton,33.927467,-117.925446,90631,8,public
Cox (James H.) Elementary School,Fountain Valley,33.707375,-117.940094,92708,8,public
Susan B. Anthony Elementary School,Garden Grove,33.74078,-117.950668,92683,8,public
Bolsa Grande High School,Garden Grove,33.760147,-117.968819,92844,8,public
Ethel M. Evans Elementary School,Garden Grove,33.783398,-117.946167,92840,8,public
Garden Grove High School,Garden Grove,33.77879,-117.935883,92840,8,public
R. F. Hazard Elementary School,Garden Grove,33.751522,-117.925598,92703,8,public
Donald S. Jordan Intermediate School,Garden Grove,33.764584,-117.957504,92844,8,public
Morningside Elementary School,Garden Grove,33.756813,-117.944992,92843,8,public
John Murdy Elementary School,Garden Grove,33.747463,-117.962608,92844,8,public
Thomas Paine Elementary School,Garden Grove,33.732754,-117.945244,92843,8,public
Parkview Elementary School,Garden Grove,33.793262,-117.918999,92840,8,public
Earl Warren Elementary School,Garden Grove,33.785503,-117.910126,92840,8,public
S. A. Moffett Elementary School,Huntington Beach,33.668175,-117.974365,92646,8,public
Agnes L. Smith Elementary School,Huntington Beach,33.670616,-118.004318,92648,8,public
Isaac L. Sowers Middle School,Huntington Beach,33.664307,-117.965019,92646,8,public
Bonita Canyon Elementary School,Irvine,33.633873,-117.812393,92603,8,public
Brywood Elementary School,Irvine,33.711231,-117.773445,92620,8,public
Canyon View Elementary School,Irvine,33.726803,-117.754242,92620,8,public
Woodbury Elementary School,Irvine,33.696415,-117.749634,92620,8,public
Stone Creek Elementary School,Irvine,33.684097,-117.803047,92604,8,public
Venado Middle School,Irvine,33.692432,-117.789742,92604,8,public
Westpark Elementary School,Irvine,33.679882,-117.827759,92614,8,public
Stonegate Elementary School,Irvine,33.707191,-117.739349,92620,8,public
Sharon Christa Mcauliffe Middle School,Los Alamitos,33.809357,-118.062309,90720,8,public
J. H. Mcgaugh Elementary School,Los Alamitos,33.744495,-118.094208,90740,8,public
California Elementary School,Costa Mesa,33.688892,-117.925591,92626,8,public
Children's Community Charter School,Paradise,39.784149,-121.578789,95969,8,charter
Heinz Kaiser Elementary School,Costa Mesa,33.645351,-117.902496,92627,8,public
Mariners Elementary School,Costa Mesa,33.631882,-117.903297,92660,8,public
Newport Heights Elementary School,Costa Mesa,33.627312,-117.920303,92663,8,public
Sonora Elementary School,Costa Mesa,33.676064,-117.896385,92626,8,public
Hope View Elementary School,Huntington Beach,33.706242,-118.018585,92647,8,public
Mesa View Middle School,Huntington Beach,33.706589,-118.011978,92647,8,public
Paradise Charter Middle School,Paradise,39.7724,-121.595932,95969,8,charter
Redlands East Valley High School,Redlands,34.062717,-117.134216,92374,8,public
Redlands Senior High School,Redlands,34.056915,-117.170799,92374,8,public
Magnolia Elementary School,Upland,34.118488,-117.657051,91786,8,public
Pepper Tree Elementary School,Upland,34.129063,-117.666794,91784,8,public
Valencia Elementary School,Upland,34.143887,-117.658493,91784,8,public
Neil A. Armstrong Elementary School,Danville,37.741062,-121.948914,94583,8,public
Country Club Elementary School,Danville,37.729107,-121.940353,94583,8,public
Majestic Way Elementary School,San Jose,37.410683,-121.857948,95132,8,public
Walt Disney Elementary School,Danville,37.741257,-121.935135,94583,8,public
Vinci Park Elementary School,San Jose,37.380058,-121.872894,95131,8,public
Marshall Lane Elementary School,Campbell,37.262619,-121.996429,95070,8,charter
Green Valley Elementary School,Danville,37.83308,-121.980591,94526,8,public
Leigh High School,San Jose,37.241734,-121.920914,95124,8,public
L. P. Collins Elementary School,Sunnyvale,37.327435,-122.022942,95014,8,public
Greenbrook Elementary School,Danville,37.791473,-121.975395,94526,8,public
Cupertino Middle School,Sunnyvale,37.339455,-122.059067,94087,8,public
Garden Gate Elementary School,Sunnyvale,37.331341,-122.045036,95014,8,public
Abraham Lincoln Elementary School,Sunnyvale,37.314934,-122.052979,95014,8,public
